Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Speed_kmh,Latitude,Longitude,Motion_Intensity,Crash_Label
2026-01-15 07:08:19,-0.234404,0.036797,7.687657,0.001502,-0.001655,0.004109,0.6630,17.389778,78.481092,7.693652,0
2026-01-15 05:04:19,-0.102533,-4.846165,-0.619644,0.001327,-0.002011,0.000197,1.6516,17.383806,78.488211,4.887342,0
2026-01-15 14:32:25,0.193090,0.035513,-13.934423,-0.001317,-0.001716,0.000482,1.5610,17.383875,78.483160,13.938708,0
2026-01-15 00:24:03,-0.719411,0.253383,13.689871,0.000202,0.000406,-0.000661,0.0611,17.386059,78.485098,13.716229,0
2026-01-15 05:38:51,0.031798,0.201682,12.295256,-0.001666,0.002525,-0.000529,1.9298,17.382371,78.487432,12.298722,0
2026-01-15 03:00:32,-0.196591,-0.246147,-11.829537,0.000575,-0.001304,0.000277,1.6102,17.387264,78.482508,11.835391,0
2026-01-15 20:19:12,-0.195594,-0.159853,14.805891,0.000578,-0.003194,-0.003890,1.6788,17.384449,78.494860,14.808288,0
2026-01-15 18:45:36,-0.216901,0.149209,12.256884,0.000324,-0.001141,0.003871,1.7994,17.378255,78.491609,12.259788,0
2026-01-15 04:47:16,0.142069,-0.637519,14.242082,-0.000873,0.000917,-0.001432,1.4267,17.385950,78.489057,14.258044,0
2026-01-15 03:30:03,-0.120183,-13.983575,0.101357,0.002705,0.000990,-0.000852,1.8252,17.380206,78.484141,13.985560,0
2026-01-15 18:57:58,-5.172454,-0.001809,-0.185901,0.002263,0.001315,-0.001713,1.8886,17.386576,78.491882,5.210820,0
2026-01-15 15:50:48,-4.827822,0.033024,0.188876,0.000540,-0.000106,0.000711,1.7248,17.389161,78.494415,4.850052,0
2026-01-15 21:00:40,0.288006,-14.144845,0.194491,0.000145,0.000814,0.000072,0.8674,17.386624,78.484183,14.149257,0
2026-01-15 21:08:21,-14.002334,0.267167,0.278454,0.000934,-0.000237,0.000902,1.7540,17.381267,78.484416,14.010810,0
2026-01-15 12:56:40,0.212288,-4.812445,0.205711,-0.000336,-0.002633,-0.000077,1.5002,17.382856,78.478401,4.821583,0
2026-01-15 21:40:00,0.443913,0.358459,12.563616,0.000549,0.002018,0.001982,0.0972,17.383990,78.483762,12.577368,0
2026-01-15 08:53:33,-0.095225,-0.297689,6.893532,-0.001326,-0.000666,0.003196,1.3250,17.378148,78.487097,6.906651,0
2026-01-15 04:05:49,-0.204654,0.004688,-8.336133,-0.021671,-0.061073,-0.113843,36.3902,17.388794,78.480606,8.342256,0
2026-01-15 13:47:07,8.857574,0.221546,-0.008524,0.028306,0.121928,-0.123252,24.0516,17.380202,78.492784,8.895954,0
2026-01-15 12:29:17,-0.161209,-0.213865,-10.203494,-0.152211,-0.010183,-0.095351,21.8356,17.383648,78.489053,10.223998,0
2026-01-15 05:39:24,-11.083037,0.301968,0.668794,0.092880,-0.124621,0.072619,39.1298,17.387429,78.479871,11.112850,0
2026-01-15 21:33:49,0.156549,-0.026366,11.043104,-0.046745,0.148641,0.044171,54.5030,17.381933,78.494181,11.044997,0
2026-01-15 17:57:39,-0.454739,10.990291,-0.235314,-0.077050,-0.156879,0.017889,28.9594,17.383211,78.484798,11.002349,0
2026-01-15 07:05:29,0.080699,10.172360,-0.222426,0.009087,0.157404,0.051527,26.2771,17.381844,78.483018,10.175479,0
2026-01-15 19:40:19,0.258462,-10.636910,-0.079656,-0.157093,-0.007090,-0.002660,23.5208,17.390727,78.490680,10.643027,0
2026-01-15 03:06:48,-0.065492,11.177544,0.055928,0.107919,-0.082202,-0.076958,46.1838,17.380631,78.480379,11.178133,0
2026-01-15 06:12:07,-0.277376,-10.885256,0.502012,0.054748,0.029793,-0.061460,34.2056,17.381776,78.489068,10.900692,0
2026-01-15 16:08:31,-0.264894,0.429636,11.207523,0.025693,0.094952,0.092851,38.2818,17.378567,78.488765,11.226260,0
2026-01-15 10:32:56,-0.355426,0.038263,10.107542,-0.087329,-0.018851,-0.153044,42.1291,17.379852,78.491402,10.115205,0
2026-01-15 17:55:20,-0.220222,-10.566976,-0.148585,0.132486,-0.127106,-0.095465,56.6364,17.375406,78.486257,10.571595,0
2026-01-15 22:07:48,-0.101417,-0.445613,8.642530,-0.075688,0.184543,-0.029015,45.3033,17.378135,78.485122,8.655751,0
2026-01-15 01:12:17,-0.291159,-10.496318,-0.600843,-0.098409,0.107443,0.008640,42.8255,17.383790,78.488124,10.532685,0
2026-01-15 23:41:35,8.606121,-0.233635,0.001736,-0.013504,0.084832,0.063677,31.4646,17.384340,78.477019,8.609778,0
2026-01-15 19:55:49,-0.350800,-0.588886,10.538928,0.118078,-0.035289,0.084962,51.8733,17.388792,78.487310,10.576664,0
2026-01-15 05:11:47,-0.301820,-0.402683,11.124308,-0.060187,0.124741,-0.028468,29.0219,17.388336,78.493801,11.142534,0
2026-01-15 20:39:53,10.705636,0.491779,0.335997,0.002306,0.129154,0.033110,37.1403,17.377929,78.482072,10.726616,0
2026-01-15 06:42:21,-0.087452,0.192526,10.902123,0.039300,-0.122521,0.071495,42.9071,17.387962,78.488931,10.904268,0
2026-01-15 01:43:56,0.558794,10.492329,0.039616,-0.000894,-0.116025,0.041223,58.0123,17.379737,78.482436,10.507280,0
2026-01-15 10:32:05,-0.010924,-0.066208,10.482422,-0.030916,-0.196458,-0.010794,57.7995,17.382912,78.493953,10.495124,0
2026-01-15 23:49:27,11.245055,-0.147721,-0.142667,-0.064181,0.044348,-0.074278,58.2510,17.389876,78.477963,11.247854,0
2026-01-15 14:40:25,-0.017232,-8.732107,0.168288,0.029931,0.180592,0.085594,49.8756,17.389337,78.484285,8.734127,0
2026-01-15 19:05:18,-0.020128,-0.106553,10.629077,-0.022325,-0.054165,0.067436,46.9319,17.383115,78.494372,10.629630,0
2026-01-15 23:41:23,0.117369,11.026297,-0.010922,-0.110197,-0.024413,0.084072,35.8045,17.381895,78.496968,11.028329,0
2026-01-15 20:54:32,-8.321339,0.012774,-0.707379,-0.022240,-0.000918,-0.085788,54.9907,17.382132,78.491287,8.361130,0
2026-01-15 02:16:06,9.316938,0.488691,0.350990,-0.089423,0.063580,-0.002273,44.6754,17.381056,78.485728,9.339054,0
2026-01-15 18:36:23,-0.077086,-0.114156,10.335268,-0.114976,-0.103480,0.033159,58.0616,17.382730,78.493223,10.346901,0
2026-01-15 15:35:06,11.070818,-0.417269,-0.047248,0.129016,-0.077730,0.138158,26.7456,17.376871,78.489906,11.079240,0
2026-01-15 18:25:49,10.318925,-0.125218,-0.043461,-0.094061,0.102137,-0.082244,53.6717,17.378804,78.480266,10.320924,0
2026-01-15 12:23:32,-0.510379,0.090385,10.804688,0.106739,-0.017542,-0.165831,42.0638,17.379171,78.488315,10.818044,0
2026-01-15 11:02:14,0.181840,0.311228,10.114727,0.009227,-0.062562,-0.097784,58.5600,17.384492,78.481275,10.122710,0
2026-01-15 16:40:53,0.175699,0.630927,8.568490,0.033926,0.105819,0.031782,30.5743,17.381500,78.493970,8.596233,0
2026-01-15 11:31:50,-0.162751,10.429203,-0.325266,-0.103512,-0.103165,0.101456,43.1453,17.380360,78.486521,10.438194,0
2026-01-15 10:46:07,-8.924122,0.357818,-0.032932,0.046832,-0.123531,-0.092169,40.0735,17.382258,78.482612,8.931468,0
2026-01-15 05:33:25,0.088214,8.930316,-0.159214,-0.028948,0.138552,0.034824,28.4282,17.388629,78.488330,8.932180,0
2026-01-15 18:52:49,0.315239,-0.655921,10.804411,0.138127,-0.072288,0.008363,20.7448,17.382650,78.488475,10.829229,0
2026-01-15 04:38:06,0.357044,-10.316933,0.265516,0.053461,0.158256,0.016529,30.5808,17.391394,78.482905,10.328261,0
2026-01-15 16:26:23,-0.149976,-0.003138,10.320614,0.005447,0.092367,-0.174393,43.9926,17.386126,78.479851,10.322907,0
2026-01-15 07:58:54,0.072307,10.497423,-0.418163,-0.054494,-0.009303,-0.026737,8.5791,17.388795,78.491245,10.509859,0
2026-01-15 04:27:41,-9.727641,-0.512201,-0.132545,-0.008077,-0.029516,-0.043166,10.8746,17.383092,78.491342,9.742946,0
2026-01-15 09:36:22,-0.072481,0.447421,10.268293,-0.017627,-0.016324,0.001806,10.7221,17.381400,78.485706,10.278296,0
2026-01-15 22:03:10,-10.424099,-0.326312,-0.055811,-0.018877,-0.024666,0.017789,2.7614,17.377660,78.484586,10.429356,0
2026-01-15 16:18:45,0.286584,-10.114311,0.195455,0.015220,0.052510,0.012696,16.0874,17.391866,78.486327,10.121283,0
2026-01-15 05:43:02,-0.186748,-9.031983,-0.299060,-0.004953,0.004353,0.000933,15.4722,17.381388,78.486640,9.039176,0
2026-01-15 17:58:37,0.051904,9.512874,-0.315069,0.052403,-0.001994,-0.024218,19.5129,17.388452,78.489196,9.522208,0
2026-01-15 16:16:56,10.082143,0.085588,0.186024,0.001289,-0.078473,-0.030291,5.5302,17.383664,78.489106,10.088476,0
2026-01-15 02:24:40,-0.474331,-10.227336,0.035903,-0.061696,-0.031232,0.007869,5.0028,17.387449,78.487425,10.240323,0
2026-01-15 05:30:20,0.347595,-10.419310,0.565751,0.001583,0.017124,0.011327,14.0235,17.385859,78.485207,10.440925,0
2026-01-15 11:09:49,0.176440,-0.082681,-10.090934,-0.055610,-0.005317,0.054763,5.3815,17.389839,78.478810,10.092830,0
2026-01-15 08:31:11,0.591262,0.024621,9.861630,-0.018546,-0.031274,0.071754,13.5162,17.389793,78.482555,9.895351,0
2026-01-15 03:44:33,0.253774,0.264342,-8.993022,0.038824,-0.040199,0.057359,5.6053,17.385896,78.481546,9.022484,0
2026-01-15 13:13:26,0.229154,0.168141,-9.436839,-0.011598,-0.007246,0.059126,0.2364,17.383240,78.489658,9.441944,0
2026-01-15 23:09:30,9.209117,-0.362336,-0.215376,-0.026816,0.006740,-0.019064,17.0865,17.387046,78.484407,9.249430,0
2026-01-15 08:30:53,-0.476323,-0.051094,10.443404,-0.010662,-0.011879,-0.005394,9.9920,17.384358,78.485362,10.454535,0
2026-01-15 17:11:49,-0.511474,-0.193239,10.297945,0.021362,-0.014589,-0.030794,6.6931,17.378585,78.483636,10.313890,0
2026-01-15 18:25:54,0.225995,-10.032921,-0.096456,0.017848,0.011657,0.020460,10.2089,17.381314,78.493025,10.037687,0
2026-01-15 13:10:11,-0.060816,0.228751,10.531978,-0.004691,0.004623,-0.005391,6.8725,17.373911,78.480260,10.535658,0
2026-01-15 02:06:16,-0.037363,-0.116728,-9.125541,0.003797,0.008568,-0.008179,4.6925,17.389960,78.487829,9.126631,0
2026-01-15 15:29:55,10.300958,0.245278,-0.111491,-0.002225,0.008535,0.001549,18.6318,17.387835,78.483590,10.304482,0
2026-01-15 15:34:14,-0.388907,-0.098001,10.223337,0.007496,-0.021928,0.009493,8.8969,17.374300,78.484694,10.242467,0
2026-01-15 09:00:49,0.364385,-9.158952,0.008459,-0.013203,-0.036361,-0.008151,7.3157,17.376619,78.487425,9.166234,0
2026-01-15 20:15:33,0.233562,9.442963,-0.209970,0.004117,-0.016098,-0.021023,4.6243,17.385373,78.488997,9.465652,0
2026-01-15 22:39:31,-0.220171,-10.415047,-0.022844,0.063512,0.031326,0.036271,16.1515,17.379724,78.488520,10.421631,0
2026-01-15 15:23:29,-9.954630,-0.042247,0.227824,0.003320,0.000635,0.000404,0.9926,17.386069,78.492110,9.960232,0
2026-01-15 22:15:24,-10.350082,0.178874,0.304680,0.001143,0.002345,-0.003617,1.6045,17.386204,78.484752,10.367548,0
2026-01-15 23:59:35,-0.012273,-9.191473,-0.103297,-0.009676,0.037293,-0.009273,14.7524,17.389384,78.493777,9.193020,0
2026-01-15 00:02:37,-9.385376,-0.158893,0.322215,0.017647,0.007632,0.013353,12.7704,17.391444,78.493025,9.393259,0
2026-01-15 17:50:06,10.430256,0.353170,-0.106813,-0.039073,0.000987,-0.016412,11.9242,17.383221,78.489278,10.436780,0
2026-01-15 09:34:44,0.110217,-9.904109,0.160873,0.012036,0.011919,0.013473,19.6335,17.379659,78.487495,9.910662,0
2026-01-15 00:49:40,-0.089686,-10.181086,0.327737,-0.030819,0.022275,0.032789,10.8724,17.384599,78.491766,10.202074,0
2026-01-15 19:18:20,0.036065,10.212051,-0.079655,-0.049245,-0.031660,0.027044,17.6586,17.378669,78.487097,10.214766,0
2026-01-15 16:39:44,-10.135626,-0.136053,0.141182,-0.010129,0.022356,0.015976,1.9251,17.388779,78.480727,10.137844,0
2026-01-15 13:52:23,-10.260924,-0.087161,-0.629105,0.001813,0.001783,-0.005372,4.4145,17.373976,78.482793,10.282241,0
2026-01-15 07:36:40,0.230790,0.109290,-10.417621,-0.003876,-0.000855,-0.005437,12.3387,17.387269,78.492674,10.445400,0
2026-01-15 17:38:28,-0.398460,-0.207982,-10.558030,-0.030886,0.010199,-0.037317,11.1628,17.377683,78.486784,10.568003,0
2026-01-15 11:28:28,-0.362077,-10.547554,0.122113,-0.049653,-0.058848,-0.017348,11.0016,17.377147,78.484435,10.556816,0
2026-01-15 08:58:35,-8.991644,-0.104987,-0.081136,0.001705,0.000275,-0.000351,0.6933,17.388341,78.480119,9.042140,0
2026-01-15 23:04:46,-0.100898,-9.395793,-0.265965,0.046126,0.007742,-0.019175,11.4322,17.375964,78.493583,9.400983,0
2026-01-15 11:56:52,-0.581138,-0.301796,10.046255,-0.032787,-0.024703,-0.012839,9.7655,17.393059,78.489954,10.069754,0
2026-01-15 16:44:14,-0.233669,-0.333721,10.136007,0.032057,-0.025213,0.070332,2.4108,17.382243,78.486293,10.157444,0
2026-01-15 08:05:25,-0.116052,-0.059366,-9.920115,0.032034,-0.025751,0.042822,19.9473,17.384815,78.480700,9.932558,0
2026-01-15 21:59:36,0.096382,0.285062,9.397323,-0.040634,-0.053798,-0.008260,2.6075,17.384459,78.492274,9.408542,0
2026-01-15 07:12:43,-0.245064,-9.871942,0.022535,-0.018822,0.024400,-0.050540,8.4708,17.381147,78.483234,9.881676,0
2026-01-15 10:13:47,-9.495674,0.417502,0.339971,0.042731,-0.028215,0.042503,17.0553,17.383084,78.492309,9.510943,0
2026-01-15 06:50:44,-0.669917,-9.331562,-0.150775,-0.014430,0.010490,-0.007029,10.4653,17.384940,78.488760,9.379596,0
2026-01-15 16:45:06,-0.236206,-9.301965,0.242098,-0.001451,-0.001614,0.005899,13.0952,17.374435,78.496136,9.315628,0
2026-01-15 11:43:22,-9.080662,-0.001358,0.055954,-0.004438,-0.042234,-0.007896,11.9421,17.382709,78.488814,9.086902,0
2026-01-15 12:42:08,0.159485,10.075209,0.456263,-0.020759,0.017879,0.003348,19.9199,17.384459,78.489817,10.094303,0
2026-01-15 18:34:43,-0.121090,-0.287337,9.871238,-0.013520,-0.024977,-0.019467,19.2121,17.389917,78.492354,9.880236,0
2026-01-15 23:07:11,0.268130,-0.171196,10.436280,-0.063828,-0.037051,-0.015990,6.1800,17.390618,78.489550,10.450084,0
2026-01-15 00:48:39,0.247533,10.060833,-0.015366,-0.073536,-0.001665,-0.022683,14.5416,17.386010,78.489456,10.064078,0
2026-01-15 15:30:08,10.298856,-0.261432,-0.129365,-0.029719,-0.035236,-0.027230,12.2472,17.378133,78.493958,10.303557,0
2026-01-15 22:20:55,0.202533,-9.938288,-0.095822,-0.004890,0.009077,0.018405,8.1718,17.378570,78.489579,9.941029,0
2026-01-15 03:28:29,0.215575,-0.427540,9.415266,0.016313,-0.015589,-0.003604,8.0973,17.384602,78.485657,9.443964,0
2026-01-15 09:29:10,0.084460,10.464069,-0.388110,0.003851,0.001382,0.003482,19.9167,17.391444,78.481276,10.471608,0
2026-01-15 10:28:01,-10.134373,0.098090,0.297993,0.015529,-0.044605,-0.026549,1.0909,17.380214,78.485564,10.147970,0
2026-01-15 02:33:45,0.224026,-9.659151,-0.281436,-0.049373,-0.001789,-0.016944,14.2527,17.383075,78.480177,9.666897,0
2026-01-15 01:26:19,-0.085439,10.116045,0.129273,0.055549,0.027050,-0.031602,10.2333,17.390264,78.493752,10.117270,0
2026-01-15 15:15:13,-10.015658,-0.453801,0.510730,0.002169,-0.067437,0.001005,8.9252,17.387417,78.480598,10.057615,0
2026-01-15 04:54:02,0.619897,0.025616,9.317983,0.038526,0.004676,0.017150,8.2030,17.389358,78.488571,9.338910,0
2026-01-15 23:37:23,10.298547,0.603939,0.129758,0.034519,-0.020081,-0.061601,5.9688,17.372962,78.482042,10.343597,0
2026-01-15 06:44:13,0.216071,-10.542888,0.060817,-0.001479,0.006911,0.006658,5.9859,17.382533,78.491540,10.555184,0
2026-01-15 11:59:08,-10.257989,0.046961,0.803913,-0.008925,-0.005106,-0.004162,14.5946,17.368923,78.484413,10.299643,0
2026-01-15 19:26:26,-10.298998,-0.145777,-0.049521,0.014809,-0.040633,0.009113,14.5837,17.384732,78.483602,10.301432,0
2026-01-15 23:36:39,0.073668,0.232617,9.770348,-0.031369,-0.001877,0.003745,16.1209,17.383207,78.482797,9.773606,0
2026-01-15 13:59:47,-0.337385,0.044544,-10.571434,0.004350,-0.070556,0.017824,3.8803,17.389422,78.483611,10.578090,0
2026-01-15 12:40:34,-0.199834,-0.045837,9.850402,-0.024495,-0.023812,0.031264,11.2989,17.384761,78.488235,9.854818,0
2026-01-15 09:11:07,-0.072317,-10.476273,0.303991,0.009252,0.003857,0.049573,7.7913,17.388324,78.485937,10.483925,0
2026-01-15 03:52:33,0.340210,0.053741,9.502391,-0.000001,-0.000544,-0.004913,4.0420,17.385444,78.484255,9.510627,0
2026-01-15 21:47:19,0.098312,-0.111781,10.350249,0.003867,0.008671,-0.009019,14.4914,17.386790,78.485504,10.351374,0
2026-01-15 16:06:13,-9.788091,0.225882,-0.136222,0.051580,0.024921,0.033995,12.7770,17.391951,78.487668,9.792016,0
2026-01-15 12:03:05,-0.164327,10.239602,-0.238206,0.048357,0.005696,0.001879,5.4210,17.386321,78.486081,10.244023,0
2026-01-15 14:36:08,-0.129891,-0.394406,10.140470,0.013808,-0.004772,-0.008794,11.9224,17.393281,78.485618,10.151173,0
2026-01-15 22:58:42,-0.188945,-9.721884,-0.212684,0.007904,0.044937,-0.053564,13.9720,17.389259,78.484403,9.735667,0
2026-01-15 03:20:35,10.068817,0.043094,-0.178194,0.020500,-0.057457,-0.044246,6.4952,17.392360,78.492558,10.074262,0
2026-01-15 18:50:21,0.016082,-10.325447,0.186262,0.036932,0.015277,0.056877,10.6549,17.372286,78.492871,10.329561,0
2026-01-15 03:43:52,-0.309473,-0.155701,9.363791,-0.015358,0.006852,-0.014093,13.2522,17.386827,78.486480,9.374378,0
2026-01-15 12:39:36,10.260445,0.297832,0.492416,-0.066707,0.026725,0.000031,6.5482,17.388642,78.491962,10.287124,0
2026-01-15 04:54:18,-0.241579,0.677010,9.527309,0.012079,0.001151,0.000723,110.1940,17.390070,78.486566,9.586420,0
2026-01-15 12:27:34,0.121729,-0.255541,-9.767041,-0.039652,-0.007654,-0.024727,117.4320,17.382961,78.491469,9.778795,0
2026-01-15 13:08:05,0.093020,-9.904018,0.446704,-0.001395,0.009388,0.004544,51.1255,17.383966,78.481319,9.915608,0
2026-01-15 18:31:54,-0.250349,-0.192757,9.872373,0.032121,-0.026525,0.008610,108.8122,17.387674,78.493264,9.878610,0
2026-01-15 08:29:33,-0.556565,0.615763,-10.132581,-0.014739,-0.034563,0.004028,61.5400,17.390085,78.493313,10.175457,0
2026-01-15 14:32:57,-0.230040,-0.382024,9.837869,-0.021809,-0.031385,-0.026990,47.0757,17.384281,78.486839,9.849117,0
2026-01-15 01:42:18,-0.019622,10.034580,0.441638,-0.035337,-0.014949,-0.006325,73.6813,17.382000,78.487511,10.044616,0
2026-01-15 23:09:42,0.464977,0.243812,-9.390886,0.021461,-0.001115,0.025497,62.9453,17.376278,78.480337,9.405552,0
2026-01-15 13:49:24,0.154696,9.990963,0.844623,0.012987,-0.033507,-0.022940,60.9002,17.389373,78.479876,10.033327,0
2026-01-15 17:14:24,0.054699,-0.084037,-9.690378,0.020445,-0.012296,0.002828,91.0060,17.372967,78.488808,9.691026,0
2026-01-15 13:39:58,0.684870,10.119418,-0.428777,0.018362,-0.004569,-0.010184,61.0100,17.391191,78.483479,10.151755,0
2026-01-15 05:20:35,-0.169000,10.131368,0.072312,-0.014430,-0.004901,-0.003055,61.6261,17.381004,78.493530,10.136033,0
2026-01-15 06:38:40,0.258970,0.198045,-9.809762,0.001907,0.001034,0.000155,45.4362,17.391772,78.484245,9.815289,0
2026-01-15 20:29:59,-0.357104,9.823715,-0.717572,-0.040660,-0.009873,-0.027780,46.9109,17.373522,78.489418,9.870895,0
2026-01-15 02:31:59,-0.024083,-10.294349,-0.018372,0.016929,0.036985,-0.000939,95.3777,17.386203,78.484111,10.307624,0
2026-01-15 14:01:57,0.024697,-0.209144,9.698659,-0.021092,0.003779,0.002867,91.6387,17.381577,78.485354,9.709665,0
2026-01-15 02:34:14,-0.047995,9.544313,0.323900,-0.018648,0.027301,-0.010827,40.0694,17.376128,78.490769,9.561149,0
2026-01-15 10:05:53,-0.904821,-0.204067,-9.766879,0.022716,0.044579,-0.000836,105.4381,17.378505,78.494334,9.811654,0
2026-01-15 06:08:02,-9.569595,-0.089416,-0.090175,0.025726,-0.011746,-0.029049,91.8234,17.389031,78.483456,9.580180,0
2026-01-15 23:02:25,9.866654,-0.415383,-0.776655,0.001077,0.037321,-0.007955,87.4356,17.382585,78.490843,9.906546,0
2026-01-15 19:02:15,0.255039,-0.270906,-9.862070,-0.022645,-0.003292,-0.035928,93.3853,17.395824,78.488303,9.869094,0
2026-01-15 02:51:12,0.058363,-9.448312,-0.436254,-0.007747,0.001284,-0.002845,53.7799,17.379281,78.483114,9.459352,0
2026-01-15 08:09:48,0.330415,10.009548,-0.253367,-0.027150,0.007582,0.032233,118.5754,17.385836,78.488602,10.023106,0
2026-01-15 02:45:41,0.133212,0.034827,10.013821,-0.025829,0.026348,0.002596,84.2726,17.388142,78.487125,10.017577,0
2026-01-15 15:39:05,-0.072228,-10.102122,-0.233012,-0.009076,0.012311,-0.005046,95.4803,17.388062,78.487738,10.106865,0
2026-01-15 06:17:03,9.446449,0.823024,0.412296,-0.006914,0.040633,-0.003382,67.8283,17.378160,78.488564,9.496404,0
2026-01-15 14:02:06,-0.176987,-9.904883,0.088417,-0.008429,0.010352,0.039891,94.8195,17.377198,78.479962,9.906859,0
2026-01-15 03:20:14,-0.114514,10.179514,0.030018,0.026505,-0.035537,0.019809,54.0710,17.387903,78.484845,10.180208,0
2026-01-15 06:40:22,-9.846353,0.177372,0.302475,0.019409,-0.026218,-0.021532,109.5909,17.381126,78.490949,9.859032,0
2026-01-15 19:57:10,10.292232,0.142921,-0.304958,0.003095,0.002179,0.011367,50.1769,17.389917,78.494413,10.297778,0
2026-01-15 18:14:57,-0.987353,0.067020,-10.039016,-0.015932,-0.003142,-0.024895,58.3762,17.385094,78.491451,10.099061,0
2026-01-15 14:31:15,0.085120,-10.260983,-0.504577,0.013145,-0.046955,-0.009301,113.1004,17.387757,78.478140,10.273740,0
2026-01-15 00:29:29,-9.848029,0.186051,-0.078469,-0.008709,-0.013139,0.036613,95.4528,17.390202,78.480542,9.851546,0
2026-01-15 22:39:34,-0.327175,-10.176444,0.421481,0.000450,-0.016728,-0.042840,72.4288,17.382587,78.495005,10.195918,0
2026-01-15 05:41:35,-0.009000,10.088235,0.423301,-0.005720,0.008287,0.006941,94.7732,17.381505,78.483754,10.097615,0
2026-01-15 11:57:17,0.010512,9.430221,-0.703371,0.012692,0.026427,-0.006944,101.8860,17.384888,78.483428,9.457563,0
2026-01-15 22:51:56,-0.365557,10.049392,0.338466,0.018446,-0.013694,-0.002868,44.3568,17.378498,78.480821,10.061783,0
2026-01-15 09:26:43,9.746477,0.729810,0.186367,0.011371,-0.045477,0.001049,76.6299,17.378035,78.486089,9.777186,0
2026-01-15 10:31:37,0.192453,0.026136,10.064651,0.002231,-0.008065,-0.000999,67.7360,17.378573,78.483534,10.080717,0
2026-01-15 14:10:39,0.357694,0.390402,10.128501,0.010595,0.026095,-0.004855,83.8775,17.389462,78.488367,10.142928,0
2026-01-15 17:45:02,-0.156181,-0.416161,-17.424534,0.490379,-0.171147,0.384668,77.1148,17.384791,78.490187,17.430658,1
2026-01-15 17:32:21,16.122483,-0.032037,0.685365,0.132949,0.799946,-0.272261,68.8767,17.392375,78.498008,16.137766,1
2026-01-15 03:19:01,-0.268294,-0.466193,16.036943,-0.284553,0.110416,0.094083,113.7586,17.392290,78.488876,16.046220,1
2026-01-15 02:32:25,4.769966,-0.124229,-0.515866,-0.424583,0.205868,0.579989,86.7584,17.389398,78.480903,4.801850,1
2026-01-15 02:13:46,-0.109083,0.130077,13.780094,-0.213665,-0.056244,0.254244,96.3047,17.395082,78.485567,13.782250,1
2026-01-15 16:21:04,-17.221321,-0.747642,-0.567090,0.614606,-0.226999,-0.138478,84.9366,17.386487,78.492474,17.249024,1
2026-01-15 01:52:52,0.266599,-0.159002,2.074785,-0.355219,0.274865,0.319489,82.5463,17.380321,78.491297,2.144235,1
2026-01-15 15:58:44,14.319825,0.003524,-0.059668,0.472140,-0.271893,0.047380,89.6460,17.389058,78.483756,14.319964,1
2026-01-15 23:36:01,-16.028241,-0.165502,-0.318694,0.005297,-0.042902,-0.100721,105.8831,17.387010,78.482605,16.033929,1
2026-01-15 16:12:49,0.118052,0.134751,17.035400,0.167900,-0.083128,0.105810,63.5106,17.373468,78.484829,17.036400,1
2026-01-15 00:08:33,0.390819,3.625190,-0.100894,-0.595557,-0.130015,-0.318667,95.9257,17.376843,78.482513,3.669850,1
2026-01-15 17:44:48,14.215983,0.104306,0.034991,0.223098,-0.501159,-0.433111,84.7197,17.378918,78.486011,14.217089,1
2026-01-15 22:19:01,2.773929,-0.158691,-0.107418,0.226517,0.267593,-0.222149,114.9619,17.385390,78.482442,2.797099,1
2026-01-15 01:12:06,0.022770,0.153584,16.531364,0.106766,0.030858,-0.142117,67.7229,17.386300,78.478687,16.532301,1
2026-01-15 00:05:09,0.244872,-12.970772,0.134874,0.013215,-0.485677,-0.361289,95.5906,17.387302,78.494087,12.973964,1
2026-01-15 09:10:57,-17.029151,-0.412725,-0.269834,-0.342611,0.318706,-0.681877,116.9275,17.377199,78.485571,17.039308,1
2026-01-15 16:14:26,0.202332,-0.273767,16.576480,-0.027592,0.067462,0.053925,103.5210,17.390216,78.486384,16.580089,1
2026-01-15 21:53:28,-6.238262,0.007466,-0.114342,0.726768,-0.460515,0.018201,67.4169,17.377135,78.489181,6.245773,1
2026-01-15 21:05:07,-13.926346,-0.331801,0.266342,-0.094777,-0.181624,-0.351848,119.0977,17.380163,78.490685,13.939367,1
2026-01-15 22:49:37,6.034541,0.322623,-0.213182,0.206295,0.247310,0.240451,95.4334,17.384373,78.483009,6.093162,1
2026-01-15 20:08:01,-0.403180,-15.770403,-0.284971,0.548889,0.045541,-0.400961,108.0591,17.384975,78.492864,15.778250,1
2026-01-15 06:18:42,-13.298158,0.304180,0.240101,0.072737,0.094221,0.049145,64.0937,17.385977,78.478183,13.308017,1
2026-01-15 01:11:35,-0.709235,-0.213904,15.278364,0.113234,-0.350080,0.314035,92.5463,17.381044,78.490890,15.299495,1
2026-01-15 05:32:03,0.315812,3.477593,-0.143951,0.017425,-0.374345,-0.590518,113.0820,17.379891,78.484509,3.512945,1
2026-01-15 20:21:24,0.025356,-14.760213,0.371378,0.126665,-0.306331,0.341320,118.2522,17.377646,78.482715,14.766924,1
2026-01-15 01:29:42,0.007953,0.219240,13.294853,0.222183,0.191088,-0.206224,81.4420,17.388003,78.492444,13.296750,1
2026-01-15 15:32:51,-0.062472,0.012039,2.487315,0.382015,0.304277,0.214495,114.0846,17.383767,78.483836,2.493157,1
